id,label,acta2,ap3b1,atp6v1f,c8orf33,cap2,chst4,creb3l2,ctnna1,dap3,dctn2,fam20b,gmfb,gnpat,hgs,hsph1,kpnb1,lage3,lsm2,nol7,parp1,parp12,plod3,plvap,polr2g,psmd4,ptcd1,ptprf,sae1,slc41a3,tfrc,thy1,vwf,znf207
GSM890418,case,9.468944623,9.520425522,10.67041142,8.517645166,8.866431371,6.550825961,10.11836743,11.12840218,9.791341833,9.834734897,8.787147756,10.0989803,8.853037601,10.14025086,7.63670779,9.892583881,8.90417252,11.05307238,9.906530955,10.6774656,9.894219083,8.993592368,8.472007364,10.36238293,6.581880505,8.575622219,10.90720887,11.36515132,9.091936681,10.95698762,8.291410629,9.508387867,9.40326451
GSM890444,case,11.17836915,10.16653634,10.88012728,9.500589194,10.41124746,7.074853004,9.438539932,10.52441929,10.03326135,10.55045432,8.555187384,10.00213604,8.556393344,9.132610989,9.471483253,9.948237075,9.877465951,10.38933881,10.59795131,10.00490975,9.721314833,10.32921039,7.993638689,10.3667271,6.273646443,8.561303963,10.49963156,11.73981734,9.048166128,11.55705392,9.356962364,10.88560651,9.774072473
GSM890471,case,10.936306,10.51466692,10.28729169,8.889226591,8.819776533,9.004348803,9.115248015,11.07687091,10.46324368,10.1086343,9.008486029,9.133173015,9.819792673,9.639003151,9.738876089,10.61117032,10.00595004,10.26566936,10.8265029,10.9933409,8.21366321,9.229118751,7.948613635,10.06107724,6.570648069,7.900870516,11.71478698,10.91180184,8.53748623,10.76138953,8.292132921,9.218079382,9.857749609
GSM890411,case,10.95864557,9.882801443,10.54316728,8.481669052,8.876171002,6.776272089,10.30669014,10.26452321,10.53300699,9.648324342,9.475793256,9.042741492,9.835540896,9.15826924,8.457476236,10.10957392,9.171965237,10.44412925,10.58295929,10.75119344,7.970708297,9.30668638,7.663162044,10.32224097,6.619556276,8.476201948,10.48142686,10.75684439,9.262882809,10.39385152,8.139433455,8.755770028,9.105191304
GSM890449,case,10.10561576,9.341316438,10.5854947,8.72573061,9.553741514,6.412021053,9.062873681,10.00013933,9.376490077,9.896732811,8.951217994,9.461188343,8.274558991,9.86360847,9.320503389,9.927088115,9.87142615,10.92585578,11.13554929,10.35747928,8.539824557,9.498544707,6.942993375,10.51935572,6.641297851,8.814930833,10.97137041,10.63837049,8.793747824,10.60441306,7.116491274,9.811281375,9.231544641
GSM890467,case,10.56945911,9.441857787,10.3234228,8.148345695,7.574300311,6.501553129,10.27651461,10.595287,9.402003502,9.431992443,9.5623496630000009,9.479336484,8.428777627,9.288096339,8.45591527,9.802066842,8.708977189,9.603282915,9.954739947,9.550115065,8.181265592,10.54190716,8.306340062,9.651271027,6.618066391,8.778294051,10.98842043,10.70937,8.919072133,9.948237075,8.062854792,12.00855023,8.518758377
GSM890337,case,11.6335507,9.425191984,11.31951038,9.201212641,8.293871247,8.157178562,9.652072016,11.31724885,9.475147892,10.08160314,10.00893224,9.479336484,8.698364906,10.83728009,8.363446509,9.974887257,8.587638282,10.72434708,9.073941541,10.87419976,7.742703748,10.71079031,8.532704721,11.07687091,7.216407551,8.967117489,9.992842686,10.72994965,8.853528269,8.78621454,9.74782601,10.21393392,9.634387892
GSM890351,case,9.476475631,9.09254807,11.10044407,9.606306907,9.208841452,8.679079979,8.849148334,10.774032,9.611790263,10.39492788,8.64449647,10.20245719,8.694416371,10.40774494,10.37879473,9.908448257,9.557304957,10.62406416,9.995507031,11.00975599,9.770698223,9.603282915,8.007399066,10.77141048,6.927485307,8.904697812,9.636669896,11.57493572,8.724397865,10.91655882,8.659064015,9.600280324,9.433908015
GSM890533,case,12.33194583,8.938543178,10.94553638,9.160104781,8.916156107,6.882674243,8.593096077,10.627914,9.474378277,10.18882954,8.411247732,9.828938082,9.002403208,9.235689469,8.730831471,9.781570393,9.992021782,11.05307238,10.87708488,10.58163185,8.61999186,9.049806184,7.313441769,10.98365137,6.565319836,8.886678531,10.85624085,11.40816689,8.947179549,11.52471506,8.270134282,9.059022456,9.055825437
GSM890536,case,11.03118907,10.23073957,10.52189275,7.940640979,9.270129594,6.439537684,8.569893381,10.3765723,9.570926478,9.779140884,8.988936077,9.093103278,8.672881552,9.656740668,9.807873017,10.09513139,9.151409477,9.938169552,10.62161891,10.01499592,8.388832272,8.911118127,7.264325897,10.26986604,6.221775573,8.626283985,10.16141494,10.83728009,8.71376943,11.41015371,7.703616851,9.572462121,8.844275827
