V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150
5.728110849019116,5.463086446565589,6.225357602860024,5.362114269286589,6.049273158369914,6.116823492245043,9.991504670539928,6.507468428704756,3.73337767296247,5.028674661758667,8.076662989534604,4.998067502883955,6.250554653985643,7.603283340052902,4.865022490783734,6.582263895613036,4.653453733114962,0.4649088381722195,7.793030418247217,5.255998797713656,8.795374526569887,6.562930441649812,6.384979079204435,7.742159194192594,4.94087683277405,6.657491043343377,9.37998269991738,5.525552744869409,4.714044560774536,4.442163871335929,8.929055823250726,5.555839200707845,8.741612481475896,9.387613042052932,3.444304154095016,5.155544512983532,5.019932967363089,8.484617331869778,10.32733980304383,7.924699861626004,9.033504426873623,8.35822202099185,6.42310880802881,5.601661154323725,7.7751521055935955,8.258573058269583,4.419057209061962,5.754744004077781,6.978862672837946,5.732968867394524,8.701839577541934,9.206783037149595,2.668054678254736,3.4682297619088978,9.988184434805293,5.181842130324851,4.623998244098836,9.51665635066766,2.967765657214559,7.114737097048908,5.38221987803329,6.188942214149133,4.883610369161938,5.514621006756699,6.147017001820693,5.363282146509873,5.165282310209413,8.858061998482617,7.599682962585192,4.603470614150529,4.891901682599961,8.498283129483413,7.692851914596502,6.043257298202423,6.130165886186395,9.013017412386116,5.801868952728521,6.591167151085563,8.602216897094506,6.710262995209247,7.7071426585569505,4.894001696224713,7.090125523405124,6.17542901575325,8.782882255662914,7.115481276922566,3.2061813682995077,4.428166661148812,4.4273415249211,1.536671048655048,3.719853556792721,6.394435147272838,4.939066764082099,6.355443423018671,2.4150465822444853,6.483154836466421,6.807563666161351,4.492851022002798,3.639481409513251,6.984385295601026,5.532537671237757,5.212147193345212,5.736926482743279,4.900731950782205,7.069331002414247,2.1278231469453166,6.849154412289016,5.708028098470289,7.822716980993321,2.7251732840517864,5.3337785746389486,5.171638893875563,7.154621278472886,6.577233909713498,5.409770394846772,4.46192976686315,6.385771753600562,5.458956258951064,7.01869282688136,4.918413970314033,6.998621627023042,5.529382640368221,6.250750470411502,6.810401036780393,6.87912341123033,10.219769082018692,5.871053441374209,5.153753712073723,10.596906379941393,9.9920403505094,4.345826697011771,5.404496294813108,8.480506172975153,10.154847562547031,7.740152751348655,6.419827038877566,6.35549176813858,5.841519165306628,6.261335183365637,3.4229409893591045,5.901826181315618,4.926072491514466,1.5198532826592608,5.9480081831977305,7.788250061323648,6.301163415440616,5.868740894878556,8.23388668831234,6.653742364145062,7.570850856452145
9.337984395876257,4.885859954871139,5.531417883004483,4.221497433216207,4.007596343133722,5.465684517240893,7.260036463636986,6.980687546900784,4.874661737044843,3.984928069933483,6.8895885951404,6.034720682624318,4.754063972664556,7.563293430971931,3.748625093015124,5.91240567390613,3.2033132194700973,2.1373752685168235,9.331849316739916,5.601868493881586,6.764104311253577,6.114417815538692,4.875882553781191,6.922703125726619,5.003509526033537,3.002420573591875,7.601910634185576,5.683526063629712,4.956384003748703,4.281226800971034,8.93555651861689,3.291760576043092,6.252624944521423,8.589164403458591,3.262387018164993,6.411464767020236,7.0834933079253695,8.179790088206612,8.050306578180404,7.291257136566922,7.331367661268819,6.876402455275271,6.2561991393577046,4.13903874854217,6.211372773921612,5.998766220698814,2.596908530983231,7.690890760942315,3.309399289776512,6.605946777820539,8.28183986097833,9.200383065028758,4.683694245350108,7.11620839124293,11.672345301453916,5.840047982019346,5.352664780628877,5.727993871435257,2.4534805917710605,5.740448942302177,5.199532145241559,6.651011953391032,7.921605031179597,7.420961731345184,8.072511376034956,5.776492188471853,5.702413071086904,7.903989334674401,5.0831130892440015,5.284734359738323,7.0354817269215255,8.845715185695331,8.155119570544343,1.4568967866602842,7.3207188213439425,8.230690601242687,7.543209260335055,5.084764938817999,8.265102814515567,6.991604465210803,6.706318294342952,8.316839705457273,2.999906316495077,6.403099141661496,9.10743287823977,6.231018042944626,4.275632944000735,-0.9012842465716776,5.481135430064888,1.368161103102822,5.701610015770627,7.807903294477322,4.553820091081399,7.551045108152883,3.9389253325567455,9.21821698065072,6.257232684778112,4.194150557106543,4.810671167984911,7.762429577002326,5.193633317803616,4.979102249597526,6.821825542871857,6.128752483343745,7.581250777910657,6.629916048506455,5.329934572294068,10.599513425351809,12.531064943979398,4.4893166836802685,6.327097203291552,7.773576527577849,7.550576117276758,3.465662946432351,5.963565362901145,3.633052678447259,5.416595282534039,7.870168225935729,8.62392795189667,6.167153006797397,5.571542817690999,4.316413753386994,4.768008622789827,6.014047900610749,7.564974040349165,11.394455318920524,6.884219336125466,4.449322946949348,8.950592533243922,9.063687853296573,5.164357929127757,3.228974118964663,7.933870235454974,7.600550070996965,6.424069724501496,7.402383461779999,8.59923121054025,4.895543263666536,6.929209011139149,4.032546421888885,7.033772489728693,5.066234707973679,0.9378394214638222,5.4980838091195405,6.628453997603056,5.934037836525302,4.282299299613478,6.7636274083232,5.414967793481558,5.398275648052909
9.058356552215,4.105191715355302,5.238864515700835,4.792526893819987,5.755307716771609,6.649386262845683,13.07176197070019,5.123445379217043,2.7894561922320547,3.2699710204417056,9.569117476658596,4.661822354929643,4.114766630776115,8.160202724686686,5.689944251642887,6.87754648005183,4.046124076938264,7.874985612829008,7.132922797022683,3.445644058196553,5.141995655876103,6.763922335295287,5.9118071866604405,8.333971249291364,4.109981000235625,2.362256465509601,7.320721579986246,4.249261855183131,3.900712647359117,3.0232445064684126,4.922335941973382,4.801418944488686,7.915520574179665,9.063207645091914,5.127092440795314,5.624692015361384,4.642885754493556,7.572558114631032,5.729874222668027,7.730244152641625,7.799767006167504,9.257146548127366,3.764279951499884,6.725888637225603,5.1402313001469,8.212521912808624,2.682344284812265,6.054444246711219,3.145485328892568,4.932386876692857,5.435631650893363,7.52888910162933,3.2387369626468554,4.792810959481042,8.480397866408255,4.842887560628805,4.156777783064587,7.157568283689024,4.180604175939942,5.845452339325158,-0.3613283633717357,6.977742972042499,5.584195013288744,8.266864180720713,7.195085928613668,3.9797313615528656,3.763595842184945,7.368533831660707,9.234215057036524,5.514324612577874,7.53775091015387,9.10654355318471,9.13031535456544,3.958398219609198,8.102112431751877,6.160211295377,5.1683154924641554,5.079037907307341,8.937637570943846,3.933772293656837,6.802710482748915,3.3461314137014124,8.33951393996047,6.482328019193447,8.356295159338988,3.004508032577583,5.156250885149045,5.592872223650923,5.705148936661009,5.999671140672287,5.898334855087875,8.513100113908548,5.178902947627041,7.105049582010286,5.7277847925855685,5.995308329345867,7.27996466123644,5.702911418056326,4.369779382280308,7.197729312879845,5.349869355846868,4.689062772413857,4.955809142554429,9.523606608766208,6.600800035969592,8.35183689673034,6.502354349451746,8.786689376728638,5.974457377685147,4.56899709066615,6.36505984871242,7.766085152350755,8.875726269448075,7.7150836775970495,4.2637044216963,3.603867366747149,5.0155148934729565,5.230405329000601,8.3517149830598,4.990799901665924,9.57611238952623,4.905458937510542,6.226885960497408,5.139641664817266,5.740913223330252,12.376799125077635,6.727782465631793,6.700505938920557,8.068171234220355,9.36025108698576,3.7483974509599776,4.901681890896126,8.126958300109122,5.188536773257753,5.742292322101618,9.77328348487016,7.01667643572262,6.041761206342967,5.642099494899775,3.889000395490141,7.384308313188765,1.8630927226765184,0.961712663334469,8.212829712758282,7.510982977369501,9.162709263426216,6.025639437139232,7.259151949717708,8.569554779881292,6.564239503877424
7.1161791676974975,6.162112251122553,5.666594476003119,6.102661359287769,5.836183202588352,6.909986501447104,10.751803440697316,7.007835722652853,4.497994048828133,5.497066455224064,8.270200943101365,7.090320885998649,4.38077280618193,8.13946037437765,5.037668174075628,5.818138213237191,4.238550436615208,7.631856962593686,5.495522321393628,5.4005402229255655,5.975150807935814,6.549371649056508,6.443863125734061,8.491612640369521,3.004499046136368,4.7451562178876525,5.750199156036528,6.141512322564518,5.513854501370447,3.6731038901860766,8.912574605977282,3.8388747069925953,7.990069663391178,7.532815391158338,6.257075557540991,5.376390930109263,4.194500328597419,5.945760138560627,7.430866678361065,7.52694089794993,9.626764203588802,7.337470738529352,6.842783192924402,5.771386645994856,4.81385994413484,8.052234812066972,6.39511208671378,6.043572487219156,7.257978680628319,4.408890605893331,5.732381149925899,5.97463178149823,3.50620592740126,3.4601670788060384,7.363429045563915,5.2476081617621055,4.951572450529255,6.609392437477592,1.6893943023343263,7.210196999706386,4.693145006921687,6.293110324849454,5.827709422787018,6.87130997607208,7.219856780513664,5.648005812137177,3.966867071812356,8.294242060266837,8.464424028982204,5.114636013250348,5.953156649586978,8.807138354584296,10.937808270443911,1.7699022934761648,6.2225134649898575,8.756721177158152,3.736526186971798,5.845169899632818,6.633987003194783,5.2914635273316994,6.621351629687468,5.045464863821731,6.188837729603512,6.975007837162612,9.26481865964782,4.52520883276748,1.309510059367116,2.730039291491812,4.557824980458217,2.623968143113579,6.207253768295138,7.174550684884565,4.844422929975403,4.944863987363817,4.236844165331511,7.082243937497223,6.423305555252236,5.232029287137626,2.7124340107679816,6.642046184408044,8.68313130661673,5.575335277367702,6.726629982725549,4.424305753419857,7.896336984378408,4.744108810187216,6.472282350886131,6.788733113272292,9.220270092292386,5.256033454168019,6.561291652883094,8.041162650588257,8.062733724097672,8.764914577932455,2.2362323706414933,3.325569502802865,4.796762963141583,5.51637790370516,8.548180070417947,4.8057291091507714,5.836025491133443,5.3111460969414495,8.321921049556817,5.827460909992592,6.258748556879537,11.456417667306958,5.77780216628609,4.337655652136691,7.739520805971394,9.16781521077773,3.0881236024823138,5.931325468085971,8.195513915150588,8.192015183621647,7.0892011503262005,7.79447357043247,5.617551821619742,7.665214879955045,4.681292969699396,2.9985086880803324,6.478982732230182,4.981359894227909,2.42680778501541,6.481126841577586,7.089496797181274,6.41241259565576,3.761010376025255,6.658970452746004,4.939056696701069,4.011162477442585
10.143480127374586,4.405701049966876,4.934193785814959,6.090442448142278,6.789855737029242,6.228410226724049,12.858551930285364,6.018783995868346,4.590910126688849,5.13195433769969,9.497277976993562,5.910995264971903,1.8650899482895564,6.493027488266481,3.543126156843986,4.962524764460682,3.340891398465378,1.6804164732608795,5.706534168771973,6.082244655067168,5.594169086828499,6.663051306699765,6.001667451515946,7.868475084298383,3.076568202551436,5.87996151714904,5.887443153770461,3.9254636974188064,3.990048119696496,1.3872817662037162,7.893217000152841,3.875869021867356,7.65363626284056,10.497614134063044,5.244629937088281,5.924714386898524,4.604248813930204,7.796781148050966,7.694915087883471,7.691766994782098,6.0617779044086895,8.020758355484213,5.0277548073610365,5.830158804655274,6.64258356403802,7.684450696068301,0.9262893409963184,3.3833883681933723,4.704807852848914,5.856633375375351,7.862927812040465,7.613647142284068,4.0356925756045605,6.4463390243353205,8.809681555146298,5.8584166591486415,5.127407920977382,8.015169945716268,4.347300140373051,6.68455898849529,3.4058371690295357,7.137173523827979,6.575056627715214,7.618048436652755,7.136882711494191,5.359828671863507,4.669626074637422,8.772120085131974,7.834094624837056,4.473651705301786,5.692945741708661,7.464285504588395,7.876858201321069,-1.3175814247168551,7.134413229542942,8.64668826166503,2.3513761982429453,4.230954345029343,7.990660411569594,4.092694030042376,6.2481331026577545,7.907908005073491,6.970969174599804,5.658557730058623,8.747805058155052,3.3217049373655376,4.287058118856266,4.781659871223448,5.010949808869978,1.6364931088050474,6.494614900452901,7.441071140175621,4.56076293300583,6.213725198749074,4.142487774561734,6.17394809783153,7.1040567510191375,5.391973156713662,3.749641443989784,7.356958477886247,6.426778009643497,5.201068744071541,6.092567014155145,7.003457169113617,8.55934463308167,5.873699015568379,4.06326730028239,8.544309568473807,11.289857065433123,4.530808048323638,4.140603806363608,8.73477039415318,8.200666092781091,7.4012955435423216,3.9669874506351377,2.93247732994077,4.922402984605639,6.46061904371449,9.10196676756294,2.8068634741641216,10.94664178991824,3.3687504195710583,6.191683194963904,6.353945816373519,7.529211138457069,12.3466888414204,5.609177582432017,3.9930906468950935,8.261596582787917,9.313163304611018,5.691542451210362,5.849116128599881,9.656021179344217,9.829189329947091,8.03684483759606,9.38980849391022,8.731444219494726,5.266175786156433,5.729908229625636,3.0957524853680747,6.19344218595949,4.0550435882447085,3.166127538566192,4.982461183423053,7.48745344878994,9.182122382064016,4.668412235708287,7.602495356654914,7.67911543278087,4.985262225237869
5.123225706647913,5.488427153374233,6.785494841197764,5.200376881190971,4.563440292799723,5.16177242631994,9.38656983398123,5.832953626094657,4.55745519455889,5.136399751728806,6.085848289810344,4.395554403784529,1.268981977653724,10.159017620229864,3.890201063689271,5.823888550396129,2.9417446909665577,2.4786404380552547,10.01479753901962,6.031905978282626,7.589352313024853,6.105851026096294,5.991565217651344,8.985500195009024,6.229482610327583,3.020711104348407,7.324961589468531,5.770045099585015,4.956893227887239,3.701257378978665,8.496585481751927,3.743056522384593,7.131990917152485,7.533337349287868,4.808943553096869,5.027612054797993,5.38449242785021,8.483199465108166,8.021763027384036,6.559789658687324,6.446753838327268,7.964164858580852,9.47012964988946,7.850369601457366,5.846176572168957,5.716060451255915,2.0704976219977707,6.054238623938167,4.256648742057875,4.953814150167139,5.638405929476956,8.424857301608649,3.103780227246494,6.823141524475814,9.227697835449984,6.053045403292241,4.366625546200688,6.947726768910272,5.489124219442356,8.333362469225595,1.7663567351434295,7.169769523930972,6.078002794499832,6.205167281192641,6.781313220647744,4.1621901747243975,5.045762562018641,7.302911880770293,7.852119462521409,6.073220060367747,8.02334544615284,9.113934976153525,7.303637773708422,-0.8161522612498167,7.719201751928855,9.408355656269402,3.621964833044715,5.289562826650234,7.289187036800941,4.665597359651136,6.714943090490666,5.890661204072814,7.388671918159103,8.038811209003438,8.91576810710766,7.221178274435584,6.106045730610949,5.8319478943852525,5.119714837241105,7.076679026898965,3.416381895590041,7.293549474193812,4.412922146166663,5.563815793475937,1.4455200205883785,7.017863358111348,6.2373035900333305,6.059991388201443,3.463912239227453,8.405203136115087,4.093232379392509,5.605499505467418,6.290005987597072,5.934153476515866,7.995672622080679,4.316196788426495,7.282386700478306,8.088149692747793,11.172542691448635,5.433210089084701,5.575886597915025,7.456247643389558,6.990917804274263,6.195177452952763,3.5497639497855094,3.672688435641245,5.729847376028605,5.232494128814896,6.511733841124625,4.832016122388861,9.946308529930164,5.478678144766757,5.828294601821163,5.177888138335977,7.042021809612887,12.97967374498991,6.90191712982971,6.928476149832692,8.689119838391553,7.846765883846947,5.764669359574645,6.005066162951676,7.7048829151121,1.0550719185268165,6.0707093079919785,9.272076540151906,8.666567573091841,7.984305904401466,4.999900090447546,2.4275893789614926,7.000730160021395,4.492977653692052,1.8755940047129207,3.5292418300467983,5.474533357957317,3.692153357292918,5.527991002770216,7.104050790773205,6.6968426907413,3.771727634099015
10.170973913103616,4.614010764255893,7.075601251811205,6.502097292463688,6.3070622976052455,5.610110401388001,2.093662694059555,4.413701640480751,2.095807364097991,3.833293699742829,5.434683435681385,2.785082324925402,3.342647604954,8.342059016892733,4.410018630144187,5.468761400655294,3.6846343691908623,9.292710230373643,6.227010562671533,5.238060571573026,7.58843653245866,6.082322754246642,5.554533005938992,7.429554285283054,2.944421055439771,5.076958857586963,6.044400296818365,7.053261199293568,5.197196567375694,4.370662854639779,8.099641461790407,4.418386053960823,7.275137898903624,7.965235390931139,5.329910820394319,6.17347732524678,1.264185820797451,6.0147955707339245,6.86202217207298,7.53657798511717,7.502346532246269,8.1078093005999,5.015238551342556,6.511330452284421,7.249926227070786,6.102966968041905,4.266880530493461,3.0893814784307594,6.130762543491646,5.348391507200957,7.411910964884047,8.128490806998853,3.209552445357895,6.181466784464815,5.979108429755738,5.545978724132532,4.629826846000767,7.618780114096809,5.293315182174039,9.538258443751369,2.394172952786353,6.96074753138432,7.662282681576199,6.756301742217735,4.958957138649556,3.7773445528550234,4.694609840787839,8.991460134524226,6.53623847480096,3.958695963100496,5.600440087464015,7.39524655113536,7.901694410652611,3.016283719660452,6.03199492995947,7.589427334489759,4.067198147770123,5.684088297931298,5.389340885379241,3.231817804382361,4.9761723887662015,2.166626643184494,3.796079114059751,6.766732614505441,8.069568390268348,4.05954495766058,2.973443488799022,0.0444741968850768,5.7427629791284485,1.391830697177328,4.192291561280081,7.100282886851219,5.061296749436885,6.763562073272538,3.7384110735613296,6.972417020279956,7.460458824173047,4.959271307863066,3.555769131302746,6.830731392412824,3.716533709864076,5.290758221301829,5.391121125824217,3.134747972000146,7.168358449067585,6.055287898648827,4.638548186050687,9.485121969558271,4.44645188795082,4.293808020385913,5.7054006602772445,6.149798379590912,7.608292745728779,6.403293811688509,3.595215814512941,2.0247908779039943,5.467722241583882,5.240387843922647,6.891894592912291,4.2973613920627045,6.9980705414277535,4.088560973208203,8.020193502766631,4.216939283897809,7.985573591036286,9.248981362315954,6.403181902338044,4.367409940766886,9.842381747444572,6.299703120986436,5.866777463351528,4.202324759716952,7.875790210846433,6.741428297955471,6.263864427712304,8.816303675618101,7.748811518043614,6.22699791663106,4.6085100077971015,2.179026223316608,6.048538302296827,4.08439045545983,1.7032271171781446,6.76296165635354,8.504769537835784,6.849407719614158,4.20513100266537,7.07121156279572,4.901100322825941,5.371002262208623
7.711026154818856,4.614130986243477,5.504130379908239,7.149822327053244,6.761356859325861,6.941024693977634,11.789764578676316,7.252557963927193,4.064065799811667,3.657095886101565,4.607030177417907,7.16473054426234,4.077102034961214,7.693513327349848,5.032274469755784,5.477060228311323,4.263356737285033,4.199110101263309,7.4957869794990195,5.30528456881063,5.329391740038133,6.844079138513912,5.2087759718197,6.984682102911511,3.8872633384045137,5.00344286742406,8.04725699842745,5.080061072215719,4.355845207779938,2.986630233723929,6.661720970607128,4.679669419576705,9.140961619620258,7.008534167411918,1.1851676168261294,3.582269088797428,4.629112470283893,7.645346334232228,11.453379414625129,9.804972585294376,6.11836197259552,7.941685017330399,8.319621639600353,8.215301910324664,7.397537381482891,6.1551161900623095,1.6732057531900555,5.074956518473505,2.5730281101439534,5.32340950151608,12.107689518772755,9.70296033107048,4.5168419366742585,7.862868287067021,5.478237321269797,3.104378973066297,4.530717623261233,6.452865908988528,1.5027079652171489,5.271367842419141,2.5349810860083606,5.6504403473394165,6.451839535505006,4.893018128641389,6.739915773875912,3.2713175299875004,5.098816669360849,8.184733363866002,6.920551612801222,5.573329474806021,5.731238280115455,7.106424734037696,8.543958624060876,0.9783737019044444,6.900205732076421,7.586237731163965,4.947957235540195,4.582443952882623,8.763860723661095,6.314019035175605,4.582801407003124,5.122545163644778,8.434861978138729,7.381411250186495,8.093905984669604,5.510789675977152,0.9823911078650518,3.216956129837749,5.484253149590854,4.015243836221347,5.72421112177376,8.218486785219845,4.6968833417929,6.703839736855592,4.539525337196784,5.32556128065365,7.479141677428308,6.028566830581947,4.26201327573674,6.537699330213155,7.05448836992846,4.340182927935138,6.122302309926717,7.954378289931903,8.212357124113804,-0.0226914780147922,5.213637427656597,7.721844768899975,5.516441986099856,5.684626326752936,6.485447728252175,6.560517180000585,7.052414334418854,4.249111651809443,2.739645346113325,2.2849860667842337,4.361281531748848,6.624945845939393,8.271316387938777,4.7240998887083965,10.069197184048024,4.344996141165421,6.802172202483617,4.373181074096358,5.071321627909512,10.200503034120254,6.981929709525036,4.871713983198832,9.197721712678891,8.742286524056755,5.838340096702392,6.983623697308208,8.660026551583801,7.451000698165751,5.630627431633584,9.797367325249557,7.799787983812809,9.273532209038615,1.7044182459896042,2.613909700338917,7.034923457662155,4.234406770075413,3.479866848892231,4.839603290559093,4.474393516493336,6.891583644647911,5.236178481745069,8.183203689166996,7.979302075434867,5.382165260100621
8.753866379153765,5.25697365348316,5.613416716612536,7.461074580846511,5.339402353699608,6.847878701448185,8.508739394800438,5.8279202775594925,4.632893861495369,4.269476034190905,5.481697410484751,5.359816665420274,2.147760524968734,6.501717461858288,3.3903929875094354,7.614261989606155,6.452522103331352,3.983827315914701,9.618789825256982,6.387894285527524,7.001094862541919,7.215458492136872,5.76525039658217,8.202960242481161,4.067606976194454,7.197266812074417,6.650109755741557,6.226269188023758,5.821134966192712,4.698469282522895,6.573308571254279,2.940952857717547,4.555873456262565,6.616384270813393,5.273422142925456,4.687230785966565,7.032760582492157,7.726611510368763,10.356306982731873,9.151410268850642,8.409826351826872,8.446433975740096,8.05749919644802,7.835030123631328,6.956597953458958,6.06666184883544,1.1855028793042488,6.605699952263972,8.28257998490036,6.059145208709419,7.847927043079446,7.093218212877643,3.241555924349401,6.5592791741672976,9.52933304887156,5.076682617740872,5.023041133088238,7.4419876448061055,2.160130523895313,4.166553058716636,4.55839829922125,6.956694661798254,8.118082661145635,5.4251135768969325,6.89165797715181,3.96663955182916,3.6200748505225193,8.98323492443464,5.968486487210403,5.307688204887283,7.205840246072597,8.993974215160927,7.558058757900614,2.6652496278186217,7.131881630875663,9.01909787402943,4.571028801042066,5.874612261551008,6.7917233949157145,5.326438706272807,6.731889514160931,8.143304701102462,7.565390145141363,7.297841993582699,8.432452793411622,7.868829129095772,4.528742484534694,6.620471733193092,4.825149007056323,3.964149605053678,6.352200445871153,7.43561198057227,4.665729056753562,5.733695007160053,5.906998622212564,7.367301680659565,7.801207398897558,5.322481971377708,5.35213308437553,7.384025469393463,4.753316557018213,6.897357569878599,6.089955825777468,5.795840222575958,8.173116055296038,3.9848062114846776,7.371603250159072,7.186043336530521,5.670346861244275,3.429751081663028,6.036839557591256,5.698794587436807,8.805546527067731,6.584114105304665,8.202284961072063,4.728880541873008,5.8704058653730335,7.136639963995703,6.547448527158249,2.570243050063476,7.674072097045429,2.7952860115881624,1.9113153600337585,4.914355664207324,5.700562732114603,11.89651500521197,5.494675692262787,6.818192931794437,9.06332720755681,10.124437217577444,5.891895468475224,7.029635494042072,8.867368904767797,5.7968977298209285,6.444998862351461,9.82010810563477,8.090724044731278,3.484258573635943,5.446404093483712,2.453444624056298,6.821422151811607,4.709359368487087,2.952534795305258,7.441677408895646,7.953643976460984,6.550486373696407,4.679743233478531,7.682270797813663,7.976267305789737,6.194137433781428
4.961391333927754,4.05071421792835,6.937417746821318,7.463873249986896,7.8123422399584515,6.426256886957018,10.184339091715628,6.8470824520725895,4.553840036858051,3.94984441842036,2.91466882644786,6.08369347421815,4.912735200858355,6.69072797867127,2.1703303983200626,6.437678044513611,5.417517955411545,3.2619705628891102,5.168340056688473,8.066840741007336,6.108307367962167,5.788378762216331,6.032487195810031,7.932443164876945,3.634037021452264,5.3736781112628895,7.968074376883287,6.12627988478974,5.706930297771167,4.831287445485782,9.266434746869033,3.3299709933347006,6.59898913091628,9.741397209509762,6.234289743619475,5.475315192485502,7.081482451610387,7.400387368120968,9.509950051664088,5.022203396081616,7.4826205052128785,7.593944650729159,9.42078339744225,4.913465167069118,5.8017809491294905,6.539094723231732,2.2202931659223584,5.951982324557227,4.112819113337028,4.170708552568087,7.453522263579888,9.008713541955784,3.379807826193822,7.246010722930017,8.982601583613292,6.616849996201212,5.903394893883853,7.5031341517296655,3.44820628275061,6.193582987378147,3.774309492132182,6.693386361363025,1.868111783590669,4.2766742307749,4.925513064898686,2.9763898931713206,4.468050989100257,8.544121171404004,6.617829181946223,6.330500146746939,7.10794931070614,9.652769449327138,8.666150289842431,1.7513687763907706,6.532459856102036,6.890931171512985,3.1134795708215366,3.8931537548828383,8.549067319043314,5.673269668176711,5.157291355062306,8.017957843870017,5.095437843551667,6.166086450865779,9.664037729056002,6.286057240503731,5.799676565161961,1.2954840115054966,5.16511457530499,-0.3890573247688715,7.090158753789984,6.971668178332074,3.788961612171944,4.986816721028859,3.861243906880688,7.346931372648612,7.542412421397358,5.260108742805361,2.8355769948228327,8.564949580304829,4.336217275352396,6.1762708346746535,4.991332192519276,2.0196356524305163,8.080902090648918,2.62635563968866,3.7572350967925168,9.699104128433277,5.966681465796396,5.568338352246099,5.083895422610009,6.429927593033202,7.5852309086568575,7.220885778074568,5.094682869264145,2.621002301110181,4.079979688803084,6.493270156140239,6.82903785539675,4.207125239289637,8.0216072114434,4.710354680548948,7.891412340268726,5.033015994271864,4.600417553981513,11.539525805765829,5.851025618839201,5.717118576308247,7.956122527403095,9.133092025340837,3.779508318379161,6.04409384809088,8.708294319576495,8.21316312111096,6.599048862636847,7.668121633931872,8.44143361599826,7.433044219434759,6.654526755296906,2.893683565609524,7.312336050177598,5.811960737610739,2.574870486369426,6.710582274830569,6.776027843341719,2.536467589542059,3.9013428054039383,7.281235927792388,6.049384801862852,4.998863488561381
